Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,75.284,75.284,screen dark,37.421267312
0,26.541,26.541,wifi running,0.12429468792
26.541,26.775,0.2339999999999982,wifi scan,0.0519086879999996
26.775,75.284,48.50900000000001,wifi running,0.22717346808000002
0,75.284,75.284,audio,3.3400800576000003
0,2.485,2.485,audio,0.110250504
0,75.284,75.284,phone_scanning,25.6072804416
0.0,63.03727000000072,63.03727000000072,core 0 cpu_idle start,1.7997518808620203
63.03727000000072,63.86065100000087,0.823381000000154,core 0 cpu_idle,0.023508021578604398
63.86065100000087,64.48415000000023,0.6234989999993559,core 0 cpu_frequency,4.532664521973118
64.48415000000023,66.01198099999965,1.5278309999994235,core 0 cpu_idle,0.04362049174858354
66.01198099999965,66.44248999999945,0.43050899999980174,core 0 cpu_frequency,3.129680834598359
66.44248999999945,67.83074800000031,1.3882580000008602,core 0 cpu_idle,0.03963559885482456
67.83074800000031,67.86094200000116,0.030194000000847154,core 0 cpu_frequency,0.2195019921129586
67.86094200000116,69.04418400000031,1.1832419999991544,core 0 cpu_idle,0.03378226904517585
69.04418400000031,69.12771700000121,0.08353300000089803,core 0 cpu_frequency,0.6072617045391284
69.12771700000121,69.54390799999965,0.41619099999843456,core 0 cpu_idle,0.011882502764555306
69.54390799999965,69.54401700000017,0.00010900000052060932,core 0 cpu_frequency,0.0007923997235846852
69.54401700000017,70.41245400000116,0.8684370000009949,core 0 cpu_idle,0.024794397412228403
70.41245400000116,70.42550800000026,0.013053999999101507,core 0 cpu_frequency,0.0948989535922682
70.42550800000026,76.11202799999955,5.686519999999291,core 0 cpu_idle,0.16235355791197975
76.11202799999955,76.11216199999944,0.0001339999998890562,core 0 cpu_frequency,0.0009741427739934695
76.11216199999944,77.87464200000068,1.7624800000012328,core 0 cpu_idle,0.050319861488035196
77.87464200000068,78.2875810000005,0.41293899999982386,core 0 cpu_frequency,3.0019518155445195
78.2875810000005,95.13899999999921,16.851418999998714,core 0 cpu_idle,0.4811181233013633
0.0,63.03727000000072,63.03727000000072,core 1 cpu_idle start,1.7997518808620203
63.03727000000072,63.860656000000745,0.8233860000000277,core 1 cpu_idle,0.02350816433160079
63.860656000000745,63.871280999999726,0.010624999998981366,core 1 cpu_frequency,0.07724079836759482
63.871280999999726,66.01198699999986,2.1407060000001366,core 1 cpu_idle,0.061118440723603895
66.01198699999986,66.01308000000063,0.0010930000007647322,core 1 cpu_frequency,0.00794580637015939
66.01308000000063,67.83075300000019,1.8176729999995587,core 1 cpu_idle,0.0518956547537874
67.83075300000019,67.83185000000049,0.0010970000002998859,core 1 cpu_frequency,0.007974885255580088
67.83185000000049,69.04419000000053,1.2123400000000402,core 1 cpu_idle,0.034613034404001146
69.04419000000053,69.06283900000017,0.01864899999964109,core 1 cpu_frequency,0.13557304930519085
69.06283900000017,69.54391399999986,0.4810749999996915,core 1 cpu_idle,0.013734979894991192
69.54391399999986,69.6858030000003,0.14188900000044669,core 1 cpu_frequency,1.0314936132390473
69.6858030000003,70.41247800000019,0.7266749999998865,core 1 cpu_idle,0.020747007254996758
70.41247800000019,70.41406600000118,0.0015880000009929063,core 1 cpu_frequency,0.011544318860818154
70.41406600000118,76.11203100000057,5.697964999999385,core 1 cpu_idle,0.16268031952898243
76.11203100000057,76.12200200000007,0.009970999999495689,core 1 cpu_frequency,0.0724864000525338
76.12200200000007,77.87464800000089,1.7526460000008228,core 1 cpu_idle,0.05003909488762349
77.87464800000089,77.87507100000039,0.00042299999950046185,core 1 cpu_frequency,0.0030750924869684965
77.87507100000039,95.13899999999921,17.263928999998825,core 1 cpu_idle,0.4928955313073664
