Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,76.996,76.996,screen dark,38.272247727999996
0,76.996,76.996,wifi running,0.36058150751999996
0,76.996,76.996,audio,3.4160353343999996
0,2.885,2.885,audio,0.127997064
0,76.996,76.996,phone_scanning,26.189604230399993
0.0,73.32642600000145,73.32642600000145,core 0 cpu_idle start,2.093513458155641
73.32642600000145,73.45083000000159,0.12440400000014051,core 0 cpu_idle,0.0035518088424040116
73.45083000000159,73.47528600000078,0.02445599999919068,core 0 cpu_frequency,0.1777883261173165
73.47528600000078,107.75,34.27471399999922,core 0 cpu_idle,0.9785636495283777
0.0,73.36254000000008,73.36254000000008,core 1 cpu_idle start,2.0945445345240024
73.36254000000008,73.45083599999998,0.08829599999990023,core 1 cpu_idle,0.0025209037775971513
73.45083599999998,73.45570800000132,0.004872000001341803,core 1 cpu_frequency,0.03541808656815454
73.45570800000132,107.75,34.29429199999868,core 1 cpu_idle,0.9791226131751621
