Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,79.116,79.116,screen dark,35.946750179999995
0,39.58,39.58,wifi running,0.169430106
39.58,39.787,0.20700000000000074,wifi scan,0.04197339000000015
39.787,79.116,39.329,wifi running,0.16835565030000002
0,79.116,79.116,audio,3.208470264
0,2.402,2.402,audio,0.097410708
0,79.116,79.116,phone_scanning,24.598272023999996
0.0,64.43329099999983,64.43329099999983,core 0 cpu_idle start,1.6815317035497457
64.43329099999983,64.58060100000012,0.1473100000002887,core 0 cpu_idle,0.003844385897507535
64.58060100000012,64.58684700000003,0.0062459999999191496,core 0 cpu_frequency,0.04150489329396275
64.58684700000003,64.88058999999976,0.2937429999997221,core 0 cpu_frequency,1.4966233168084841
64.88058999999976,66.45218900000009,1.571599000000333,core 0 cpu_idle,0.041014412002758696
66.45218900000009,66.45632100000012,0.004132000000026892,core 0 cpu_frequency,0.0274572877191787
66.45632100000012,66.46717699999999,0.010855999999876076,core 0 cpu_idle,0.00028331174599676595
66.46717699999999,66.46732199999997,0.0001449999999749707,core 0 cpu_frequency,0.0007387763483724755
66.46732199999997,66.66611999999986,0.198797999999897,core 0 cpu_idle,0.005188081105497313
66.66611999999986,66.68111899999985,0.014998999999988882,core 0 cpu_frequency,0.09966889121417613
66.68111899999985,67.14964400000008,0.468525000000227,core 0 cpu_idle,0.012227214056255925
67.14964400000008,67.20367399999986,0.054029999999784195,core 0 cpu_frequency,0.359031281571066
67.20367399999986,67.32281400000011,0.11914000000024316,core 0 cpu_idle,0.003109226365006346
67.32281400000011,67.37976600000002,0.056951999999910186,core 0 cpu_frequency,0.37844807603340325
67.37976600000002,68.26952200000005,0.889756000000034,core 0 cpu_idle,0.02322018477100089
68.26952200000005,68.31784299999981,0.048320999999759806,core 0 cpu_frequency,0.32109477247415397
68.31784299999981,68.75101899999981,0.4331760000000031,core 0 cpu_idle,0.011304702366000082
68.75101899999981,68.80386799999997,0.052849000000151136,core 0 cpu_frequency,0.35118349435275437
68.80386799999997,71.4473539999999,2.643485999999939,core 0 cpu_idle,0.06898771501349842
71.4473539999999,71.4501150000001,0.002761000000191416,core 0 cpu_frequency,0.010041080693746133
71.4501150000001,71.46449499999972,0.01437999999961903,core 0 cpu_idle,0.0003752784549900578
71.46449499999972,71.55673699999988,0.09224200000016936,core 0 cpu_frequency,0.4699738478514629
71.55673699999988,86.97679900000003,15.420062000000144,core 0 cpu_idle,0.4024212130295038
86.97679900000003,86.98520199999984,0.00840299999981653,core 0 cpu_frequency,0.04281336314696522
86.98520199999984,90.56887099999994,3.5836690000001,core 0 cpu_idle,0.09352390581025262
90.56887099999994,90.569074,0.00020300000005590846,core 0 cpu_frequency,0.0001754276671483147
90.569074,100.19000000000005,9.620926000000054,core 0 cpu_idle,0.2510797110535014
0.0,64.38148000000001,64.38148000000001,core 1 cpu_idle start,1.6801795789300005
64.38148000000001,64.58062999999993,0.19914999999991778,core 1 cpu_idle,0.0051972673374978545
64.58062999999993,64.58685299999979,0.006222999999863532,core 1 cpu_frequency,0.04135205747134317
64.58685299999979,64.59315800000013,0.006305000000338623,core 1 cpu_frequency,0.03212403363822529
64.59315800000013,66.45219499999985,1.8590369999997165,core 1 cpu_idle,0.0485157533482426
66.45219499999985,66.46720699999969,0.015011999999842374,core 1 cpu_frequency,0.09975527667795257
66.46720699999969,66.46923399999969,0.0020269999999982247,core 1 cpu_frequency,0.010327583851090954
66.46923399999969,66.66612600000008,0.1968920000003891,core 1 cpu_idle,0.005138339747010155
66.66612600000008,66.69624399999975,0.030117999999674794,core 1 cpu_frequency,0.200135186716339
66.69624399999975,67.14964999999984,0.45340600000008635,core 1 cpu_idle,0.011832649733502254
67.14964999999984,67.15213399999993,0.002484000000094966,core 1 cpu_frequency,0.01650626880363105
67.15213399999993,67.32281999999987,0.1706859999999324,core 1 cpu_idle,0.004454435213498236
67.32281999999987,67.34404099999983,0.021220999999968626,core 1 cpu_frequency,0.14101430365054154
67.34404099999983,68.26952799999981,0.9254869999999755,core 1 cpu_idle,0.024152665610749365
68.26952799999981,68.27212999999983,0.002602000000024418,core 1 cpu_frequency,0.01729038302166226
68.27212999999983,68.75102599999991,0.47889600000007704,core 1 cpu_idle,0.012497868636002012
68.75102599999991,68.75110799999993,8.200000002034358e-05,core 1 cpu_frequency,0.0005448929316351839
68.75110799999993,86.97681199999988,18.22570399999995,core 1 cpu_idle,0.4756407537139988
86.97681199999988,86.9775380000001,0.0007260000002133893,core 1 cpu_frequency,0.0036989767528872205
86.9775380000001,100.19000000000005,13.21246199999996,core 1 cpu_idle,0.34480892392949897
