Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,79.121,79.121,screen dark,39.328517227999995
0,79.121,79.121,wifi running,0.37053313751999994
0,79.121,79.121,audio,3.5103139343999996
0,2.553,2.553,audio,0.1132674192
0,79.121,79.121,phone_scanning,26.912406830399995
0.0,62.48360099999991,62.48360099999991,core 0 cpu_idle start,1.7839442987105973
62.48360099999991,64.8896990000012,2.4060980000012933,core 0 cpu_idle,0.06869554155883692
64.8896990000012,64.89213200000086,0.0024329999996552942,core 0 cpu_frequency,0.017687234110094086
64.89213200000086,65.62295799999993,0.7308259999990696,core 0 cpu_idle,0.020865520795573436
65.62295799999993,65.66832799999975,0.04536999999982072,core 0 cpu_frequency,0.3298272962126967
65.66832799999975,65.72272100000009,0.05439300000034564,core 0 cpu_idle,0.0015529527858098682
65.72272100000009,65.74042000000009,0.017698999999993248,core 0 cpu_frequency,0.12866681321775092
65.74042000000009,69.38937199999964,3.6489519999995537,core 0 cpu_idle,0.10417976897118725
69.38937199999964,69.3906509999997,0.0012790000000677537,core 0 cpu_frequency,0.009297974694292551
69.3906509999997,98.80099999999948,29.41034899999977,core 0 cpu_idle,0.8396831101593933
0.0,62.49715800000013,62.49715800000013,core 1 cpu_idle start,1.7843313591948036
62.49715800000013,64.88970300000074,2.3925450000006094,core 1 cpu_idle,0.0683085952770174
64.88970300000074,64.89135700000043,0.001653999999689404,core 1 cpu_frequency,0.012024120516542053
64.89135700000043,65.62296400000014,0.7316069999997126,core 1 cpu_idle,0.020887818814191793
65.62296400000014,65.63261299999976,0.00964899999962654,core 1 cpu_frequency,0.07014554950508504
65.63261299999976,65.72272599999997,0.09011300000020128,core 1 cpu_idle,0.0025727802178057467
65.72272599999997,65.76161300000058,0.038887000000613625,core 1 cpu_frequency,0.2826976871958609
65.76161300000058,69.389376000001,3.6277630000004137,core 1 cpu_idle,0.10357481030781181
69.389376000001,69.38948300000084,0.00010699999984353781,core 1 cpu_frequency,0.0007778602742625634
69.38948300000084,98.80099999999948,29.41151699999864,core 1 cpu_idle,0.8397164572601611
