Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,82.31700000000001,82.31700000000001,screen dark,42.301636179
0,41.672,41.672,wifi running,0.20175832175999997
41.672,41.915,0.2430000000000021,wifi scan,0.05572913400000048
41.915,82.31700000000001,40.40200000000001,wifi running,0.19560951516000002
0,82.31700000000001,82.31700000000001,audio,3.7756832292000007
0,2.8689999999999998,2.8689999999999998,audio,0.1315941444
0,82.31700000000001,82.31700000000001,phone_scanning,28.946904757200002
0.0,71.78674399998272,71.78674399998272,core 0 cpu_idle start,2.11890419728709
71.78674399998272,94.65249700000277,22.86575300002005,core 0 cpu_idle,0.6749204282880419
94.65249700000277,94.65606800001115,0.003571000008378178,core 0 cpu_frequency,0.01468845852933164
94.65606800001115,112.19399999998859,17.537931999977445,core 0 cpu_idle,0.5176610005671343
0.0,71.78685800000676,71.78685800000676,core 1 cpu_idle start,2.1189075621858997
71.78685800000676,112.19399999998859,40.40714199998183,core 1 cpu_idle,1.192683467913764
