Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,70.414,70.414,screen dark,35.920716304
0,5.42,5.42,wifi running,0.026049820799999998
5.42,8.568999999999999,3.148999999999999,wifi scan,0.7169139359999999
8.568999999999999,70.414,61.845,wifi running,0.2972419128
0,70.414,70.414,audio,3.2061465792000003
0,2.816,2.816,audio,0.12822036480000001
5.42,70.414,64.994,audio,2.9593588032
5.42,8.568999999999999,3.148999999999999,audio,0.14338278719999997
22.013,70.414,48.400999999999996,audio,2.2038330528000003
22.013,25.015,3.001999999999999,audio,0.13668946559999998
6.922,70.414,63.492000000000004,video,10.600217971200001
6.922,22.013,15.091000000000001,video,2.5194967776
0,70.414,70.414,phone_scanning,24.5804571072
0.0,71.96614199999749,71.96614199999749,core 0 cpu_idle start,2.1086943199703265
71.96614199999749,100.53900000000067,28.57285800000318,core 0 cpu_idle,0.8372190268296933
0.0,71.96614399999817,71.96614399999817,core 1 cpu_idle start,2.1086943785727463
71.96614399999817,100.53900000000067,28.572856000002503,core 1 cpu_idle,0.8372189682272734
