Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,73.736,73.736,screen dark,34.804940456
0,4.589,4.589,wifi running,0.02040792546
4.589,7.605,3.016,wifi scan,0.635332464
7.605,73.736,66.131,wifi running,0.29409381533999995
0,73.736,73.736,audio,3.1065566688000006
0,2.799,2.799,audio,0.1179241092
4.589,73.736,69.147,audio,2.9132184276000004
4.589,7.605,3.016,audio,0.1270664928
20.947,73.736,52.789,audio,2.2240428012000004
20.947,23.088,2.141000000000002,audio,0.09020204280000008
5.954,73.736,67.78200000000001,video,10.470936247200001
5.954,20.947,14.992999999999999,video,2.3161126428
0,73.736,73.736,phone_scanning,23.8169344608
0.0,73.6880369999999,73.6880369999999,core 0 cpu_idle start,1.9978263747421472
73.6880369999999,104.55500000000029,30.866963000000396,core 0 cpu_idle,0.8368635575078607
0.0,73.37361599999895,73.37361599999895,core 1 cpu_idle start,1.9893018083111713
73.37361599999895,104.55500000000029,31.181384000001344,core 1 cpu_idle,0.8453881239388364
