Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,73.971,73.971,screen dark,37.735270056000005
0,44.109,44.109,wifi running,0.21199844016
44.109,44.356,0.2469999999999999,wifi scan,0.05623300799999997
44.356,73.971,29.615000000000002,wifi running,0.1423367976
0,73.971,73.971,audio,3.3681067488000007
0,2.859,2.859,audio,0.13017827520000003
0,73.971,73.971,phone_scanning,25.822151740800003
0.0,70.71121999999741,70.71121999999741,core 0 cpu_idle start,2.0719235994639242
70.71121999999741,103.15299999999843,32.44178000000102,core 0 cpu_idle,0.9505830841360299
0.0,70.70984699999826,70.70984699999826,core 1 cpu_idle start,2.071883368916349
70.70984699999826,103.15299999999843,32.443153000000166,core 1 cpu_idle,0.950623314683605
