Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,71.496,71.496,screen dark,34.898198543999996
0,4.694,4.694,wifi running,0.021586579439999996
4.694,7.824,3.13,wifi scan,0.6818266799999999
7.824,62.479,54.655,wifi running,0.25134522779999996
62.479,62.758,0.27900000000000347,wifi scan,0.06077624400000075
62.758,71.496,8.737999999999992,wifi running,0.04018396487999996
0,71.496,71.496,audio,3.1148805312
0,2.844,2.844,audio,0.12390511679999999
4.694,71.496,66.80199999999999,audio,2.9103760943999997
4.694,7.824,3.13,audio,0.136365336
21.21,71.496,50.285999999999994,audio,2.1908202192
21.21,24.212,3.001999999999999,audio,0.13078873439999994
6.28,71.496,65.216,video,10.4180212224
6.28,21.21,14.93,video,2.3850137520000003
0,71.496,71.496,phone_scanning,23.880750739199996
0.0,66.82383500000287,66.82383500000287,core 0 cpu_idle start,1.8734930852105807
66.82383500000287,69.5201020000095,2.6962670000066282,core 0 cpu_idle,0.07559335049228583
69.5201020000095,69.6008770000044,0.08077499999490101,core 0 cpu_frequency,0.44212787843309026
69.6008770000044,74.55695900000865,4.956082000004244,core 0 cpu_idle,0.138950201776719
74.55695900000865,74.61647100000118,0.05951199999253731,core 0 cpu_frequency,0.4248423671139256
74.61647100000118,101.3810000000085,26.764529000007315,core 0 cpu_idle,0.7503783644029051
0.0,66.82482599999639,66.82482599999639,core 1 cpu_idle start,1.8735208691836989
66.82482599999639,69.52010799999698,2.6952820000005886,core 1 cpu_idle,0.0755657347366165
69.52010799999698,69.60047000000486,0.08036200000788085,core 1 cpu_frequency,0.4398672927560164
69.60047000000486,74.55696499999613,4.956494999991264,core 1 cpu_idle,0.13896178076825508
74.55696499999613,74.64775600000576,0.0907910000096308,core 1 cpu_frequency,0.6481358946358521
74.64775600000576,101.3810000000085,26.733244000002742,core 1 cpu_idle,0.7495012487572769
