Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,72.684,72.684,screen dark,37.993380480000006
0,4.911,4.911,wifi running,0.0241856928
4.911,8.018,3.107000000000001,wifi scan,0.7248009600000003
8.018,72.684,64.666,wifi running,0.3184671168
0,72.684,72.684,audio,3.3911447040000002
0,2.854,2.854,audio,0.13315622400000002
4.911,72.684,67.773,audio,3.162017088
4.911,8.018,3.107000000000001,audio,0.14496019200000007
21.52,72.684,51.164,audio,2.3871075840000002
21.52,24.524,3.0040000000000013,audio,0.14015462400000006
6.545,72.684,66.139,video,11.314531008000001
6.545,21.52,14.975,video,2.5618032000000004
0,72.684,72.684,phone_scanning,25.998776064
0.0,72.8832939999993,72.8832939999993,core 0 cpu_idle start,2.188248019055979
72.8832939999993,102.67199999999866,29.788705999999365,core 0 cpu_idle,0.8943761089439811
0.0,72.84405699999479,72.84405699999479,core 1 cpu_idle start,2.187069967367844
72.84405699999479,102.67199999999866,29.82794300000387,core 1 cpu_idle,0.8955541606321163
