Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,89.768,89.768,screen dark,45.41372096800001
0,57.568,57.568,wifi running,0.27438866112
57.568,57.767,0.19900000000000517,wifi scan,0.04492902600000117
57.767,89.768,32.001,wifi running,0.15252764634
0,89.768,89.768,audio,4.0534560864
0,1.9649999999999999,1.9649999999999999,audio,0.088729182
0,89.768,89.768,phone_scanning,31.0764966624
0.0,69.00974800001131,69.00974800001131,core 0 cpu_idle start,2.005281806896929
69.00974800001131,74.11404899999616,5.104300999984844,core 0 cpu_idle,0.1483205232425096
74.11404899999616,74.12340400001267,0.00935500001651235,core 0 cpu_frequency,0.03788157866691412
74.12340400001267,77.04041300000972,2.9170089999970514,core 0 cpu_idle,0.08476230167146433
77.04041300000972,77.09052800000063,0.05011499999091029,core 0 cpu_frequency,0.37079620669749613
77.09052800000063,77.82238500000676,0.73185700000613,core 0 cpu_idle,0.021266264113328125
77.82238500000676,77.8235810000042,0.0011959999974351376,core 0 cpu_frequency,0.008849092334422824
77.8235810000042,79.01608299999498,1.1925019999907818,core 0 cpu_idle,0.03465166349063214
79.01608299999498,79.12594300002092,0.10986000002594665,core 0 cpu_frequency,0.8128438847609769
79.12594300002092,84.05643100000452,4.9304879999835975,core 0 cpu_idle,0.1432698737791234
84.05643100000452,84.05843500001356,0.0020040000090375543,core 0 cpu_frequency,0.014827408993468022
84.05843500001356,110.14100000000326,26.0825649999897,core 0 cpu_idle,0.7579058696414508
0.0,69.01310300000478,69.01310300000478,core 1 cpu_idle start,2.005379296318989
69.01310300000478,77.04041800001869,8.027315000013914,core 1 cpu_idle,0.23325731790465434
77.04041800001869,77.07714100001613,0.036722999997437,core 1 cpu_frequency,0.27171004888898664
77.07714100001613,77.82238900000812,0.7452479999919888,core 1 cpu_idle,0.02165537912136721
77.82238900000812,77.8700260000187,0.04763700001058169,core 1 cpu_frequency,0.35246171616434296
77.8700260000187,79.01608900001156,1.1460629999928642,core 1 cpu_idle,0.03330224135064265
79.01608900001156,79.11699800001225,0.10090900000068359,core 1 cpu_frequency,0.7466162711499079
79.11699800001225,84.05645699999877,4.9394589999865275,core 1 cpu_idle,0.14353055264865852
84.05645699999877,84.24989800000913,0.19344100001035258,core 1 cpu_frequency,1.431251901359248
84.24989800000913,110.14100000000326,25.891101999994135,core 1 cpu_idle,0.7523423473607296
