Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,79.935,79.935,screen dark,38.620835055
0,35.922,35.922,wifi running,0.16351766243999996
35.922,36.182,0.2600000000000051,wifi scan,0.0560617200000011
36.182,45.07,8.887999999999998,wifi running,0.04045835375999999
45.07,48.502,3.432000000000002,wifi scan,0.7400147040000004
48.502,79.935,31.433,wifi running,0.14308364465999998
0,79.935,79.935,audio,3.447148914
0,2.792,2.792,audio,0.12040332479999999
0,79.935,79.935,phone_scanning,26.428141674
0.0,77.19759799999883,77.19759799999883,core 0 cpu_idle start,2.1423375612572677
77.19759799999883,77.221240999992,0.023642999993171543,core 0 cpu_idle,0.0006561251678605011
77.221240999992,77.22441600001184,0.003175000019837171,core 0 cpu_frequency,0.0029176631567293483
77.22441600001184,77.39623000001302,0.1718140000011772,core 0 cpu_idle,0.004768070448932669
77.39623000001302,77.42034000001149,0.02410999999847263,core 0 cpu_frequency,0.09323964896139326
77.42034000001149,77.44828100001905,0.027941000007558614,core 0 cpu_idle,0.0007754004705597618
77.44828100001905,77.44907500001136,0.0007939999923110008,core 0 cpu_frequency,0.004301845890461448
77.44907500001136,77.53241800001706,0.08334300000569783,core 0 cpu_idle,0.002312880763208123
77.53241800001706,77.53273800000898,0.00031999999191612005,core 0 cpu_frequency,0.00029406367897132643
77.53273800000898,77.62484000000404,0.09210199999506585,core 0 cpu_idle,0.002555954837563071
77.62484000000404,77.6266680000117,0.0018280000076629221,core 0 cpu_frequency,0.007069352095674515
77.6266680000117,77.79464100001496,0.16797300000325777,core 0 cpu_idle,0.004661477513640408
77.79464100001496,77.79470900000888,6.799999391660094e-05,core 0 cpu_frequency,0.00020669762650846679
77.79470900000888,77.90752599999541,0.11281699998653494,core 0 cpu_idle,0.0031308240525763265
77.90752599999541,77.90778199999477,0.00025599999935366213,core 0 cpu_frequency,0.00023525094852604842
77.90778199999477,78.12476100001368,0.21697900001890957,core 0 cpu_idle,0.006021460172174767
78.12476100001368,78.12497500001336,0.00021399999968707561,core 0 cpu_frequency,0.0008275937308098399
78.12497500001336,78.2476730000053,0.1226979999919422,core 0 cpu_idle,0.003405035142076385
78.2476730000053,78.24812100001145,0.00044800000614486635,core 0 cpu_frequency,0.002427238040332529
78.24812100001145,78.35086900001625,0.10274800000479445,core 0 cpu_idle,0.0028513957099330525
78.35086900001625,78.35094500001287,7.599999662488699e-05,core 0 cpu_frequency,6.98401224184432e-05
78.35094500001287,78.60781899999711,0.25687399998423643,core 0 cpu_idle,0.00712860027946254
78.60781899999711,78.61712000000989,0.009301000012783334,core 0 cpu_frequency,0.03596938930886648
78.61712000000989,78.64798900001915,0.03086900000926107,core 0 cpu_idle,0.0008566564234070073
78.64798900001915,78.6489639999927,0.0009749999735504389,core 0 cpu_frequency,0.005282493287197812
78.6489639999927,78.67112000001362,0.02215600002091378,core 0 cpu_idle,0.0006148589111803856
78.67112000001362,78.67114200000651,2.19999928958714e-05,core 0 cpu_frequency,0.00017232480717372788
78.67114200000651,78.78873299999395,0.11759099998744205,core 0 cpu_idle,0.0032633089975015
78.78873299999395,78.78879200000665,5.900001269765198e-05,core 0 cpu_frequency,5.421800384849484e-05
78.78879200000665,78.9079550000024,0.1191629999957513,core 0 cpu_idle,0.003306934119932093
78.9079550000024,78.93626400001813,0.02830900001572445,core 0 cpu_frequency,0.10947827557368055
78.93626400001813,78.97464100000798,0.03837699998985045,core 0 cpu_idle,0.0010650135586683363
78.97464100000798,78.98242200000095,0.0077809999929741025,core 0 cpu_frequency,0.04215700650831409
78.98242200000095,79.13756200001808,0.15514000001712702,core 0 cpu_idle,0.004305344439475298
79.13756200001808,79.1384600000165,0.000897999998414889,core 0 cpu_frequency,0.0015835947281647065
79.1384600000165,79.23101200000383,0.09255199998733588,core 0 cpu_idle,0.0025684429448485533
79.23101200000383,79.2310470000084,3.500000457279384e-05,core 0 cpu_frequency,3.2163219902164414e-05
79.2310470000084,79.55130900000222,0.3202619999938179,core 0 cpu_idle,0.008887702853528438
79.55130900000222,79.5521520000184,0.0008430000161752105,core 0 cpu_frequency,0.0032601006050437514
79.5521520000184,79.61110300000291,0.058950999984517694,core 0 cpu_idle,0.0016359698334203452
79.61110300000291,79.61149100001785,0.00038800001493655145,core 0 cpu_frequency,0.002102161569165369
79.61149100001785,79.77090000000317,0.15940899998531677,core 0 cpu_idle,0.004423814951742521
79.77090000000317,79.77103299999726,0.00013299999409355223,core 0 cpu_frequency,0.00015277261244546245
79.77103299999726,79.85781499999575,0.08678199999849312,core 0 cpu_idle,0.002408317655658182
79.85781499999575,79.87034600001061,0.012531000014860183,core 0 cpu_frequency,0.048460640505798194
79.87034600001061,79.9742419999966,0.10389599998597987,core 0 cpu_idle,0.0028832542592109227
79.9742419999966,79.97424500001944,3.00002284348011e-06,core 0 cpu_frequency,2.7568680519936603e-06
79.97424500001944,80.00803900000756,0.03379399998812005,core 0 cpu_idle,0.0009378291215703154
80.00803900000756,80.00852299999679,0.0004839999892283231,core 0 cpu_frequency,0.0005337294441615677
80.00852299999679,80.42471500000102,0.41619200000423007,core 0 cpu_idle,0.01154988985931739
80.42471500000102,80.50442000001203,0.07970500001101755,core 0 cpu_frequency,0.30823999261575774
80.50442000001203,80.51540800000657,0.010987999994540587,core 0 cpu_frequency,0.05953234644666121
80.51540800000657,80.58427900000243,0.06887099999585189,core 0 cpu_idle,0.0019112632257348844
80.58427900000243,80.68129300000146,0.09701399999903515,core 0 cpu_frequency,0.7599056473387824
