Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,77.898,77.898,screen dark,36.769491857999995
0,0.264,0.264,wifi scan,0.055612655999999996
0.264,77.898,77.634,wifi running,0.34524926675999995
0,77.898,77.898,audio,3.2819050584
0,1.919,1.919,audio,0.0808490052
0,77.898,77.898,phone_scanning,25.161272114399996
0.0,63.751453000000765,63.751453000000765,core 0 cpu_idle start,1.7284262061633706
63.751453000000765,63.75264000000061,0.001186999999845284,core 0 cpu_idle,3.218188464580535e-05
63.75264000000061,63.754289000000426,0.0016489999998157145,core 0 cpu_frequency,0.011383714266577805
63.754289000000426,71.07158700000036,7.317297999999937,core 0 cpu_idle,0.19838621751109828
71.07158700000036,71.09463500000129,0.02304800000092655,core 0 cpu_frequency,0.15910967037959636
71.09463500000129,75.90082100000109,4.806185999999798,core 0 cpu_idle,0.13030507452269452
75.90082100000109,75.90109100000154,0.0002700000004551839,core 0 cpu_frequency,0.0010201025294197565
75.90109100000154,98.16300000000047,22.261908999998923,core 0 cpu_idle,0.6035637637125207
0.0,63.75264600000082,63.75264600000082,core 1 cpu_idle start,1.7284585507197223
63.75264600000082,63.770401000001584,0.017755000000761356,core 1 cpu_frequency,0.12256994956600596
63.770401000001584,71.07159300000058,7.301191999998991,core 1 cpu_idle,0.19794955244437265
71.07159300000058,71.22961300000134,0.15802000000076077,core 1 cpu_frequency,1.090876002798252
71.22961300000134,98.16300000000047,26.93338699999913,core 1 cpu_idle,0.7302166416746264
