Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,75.004,75.004,screen dark,32.426704332
0,59.093,59.093,wifi running,0.24069878946
59.093,59.308,0.2149999999999963,wifi scan,0.04148252999999929
59.308,75.004,15.696000000000005,wifi running,0.06393326112000002
0,75.004,75.004,audio,2.8942843536000002
0,2.815,2.815,audio,0.108626346
38.159,75.004,36.845000000000006,audio,1.4217895980000004
38.159,41.333,3.1739999999999995,audio,0.12247958159999998
0,75.004,75.004,phone_scanning,22.1895133776
0.0,84.68067899999733,84.68067899999733,core 0 cpu_idle start,2.1028202591655836
84.68067899999733,106.19700000000012,21.51632100000279,core 0 cpu_idle,0.5343008137844193
0.0,84.67908899999748,84.67908899999748,core 1 cpu_idle start,2.1027807757290873
84.67908899999748,106.19700000000012,21.51791100000264,core 1 cpu_idle,0.5343402972209156
